sound_id,class,class_idx,class_top,confidence,title,tags,description,sound_id_str,audio_emb_path,text_emb_path,assigned_class_emb_path,audio_top1_class,audio_top1_sim,audio_top2_class,audio_top2_sim,audio_top1_top2_margin,audio_assigned_class_sim,audio_best_other_class,audio_best_other_sim,audio_assigned_label_margin,audio_assigned_rank,audio_top1_matches_assigned,text_top1_class,text_top1_sim,text_top2_class,text_top2_sim,text_top1_top2_margin,text_assigned_class_sim,text_best_other_class,text_best_other_sim,text_assigned_label_margin,text_assigned_rank,text_top1_matches_assigned
239077,m-sp,0,m,5,Drumloop Jungle or not to jungle - 2 bar - 100 BPM (swing).WAV,"loop,100,drums,drumloop,break,bpm,beat,drum-loop,drum","Jungle thought without ""the thing"", for a break or something Made with Hammerhead Rythm Station",239077,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\239077.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\239077.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-sp.npy,ss-s,-0.005881203338503838,fx-v,-0.02028396911919117,0.014402765780687332,-0.17950928211212158,ss-s,-0.005881203338503838,-0.1736280769109726,16,False,m-sp,0.19627098739147186,is-p,0.13865210115909576,0.0576188862323761,0.19627098739147186,is-p,0.13865210115909576,0.0576188862323761,1,True
155747,ss-n,19,ss,4,"Seagulls screeching on the beach, on the peruvian shore.","scream,yell,shore,screeching,screech,yelling,blume,seagull,screaming,coast,waves,wave,PERUT025,seagulls,Ilo,nature,field-recording,beach,ambience,peru,soundscape,ocean,sea,felix,peruvian","Seagulls screeching on the beach, on the peruvian shore. Ocean ambience and waves in background. Recorded close to the small town of Ilo, in the south of Peru. Sound recorded by a MS setup Schoeps Microphone CCM41+CCM8 Sound Devices 744T recorder + Sound Devices 552 mixer MS is encoded in STEREO Left-Right sound reference: @PERUT025 recorded in january 2012 more sounds on <a href=""http://www.felixblume.com"" rel=""nofollow"">http://www.felixblume.com</a> Please rate the sound or comment it if you like it !",155747,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\155747.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\155747.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\ss-n.npy,ss-n,0.1917140781879425,is-w,0.17937220633029938,0.012341871857643127,0.1917140781879425,is-w,0.17937220633029938,0.012341871857643127,1,True,fx-a,0.1705618053674698,m-si,0.14867189526557922,0.021889910101890564,0.08343775570392609,fx-a,0.1705618053674698,-0.0871240496635437,7,False
273341,fx-o,11,fx,4,Laptop_case_-_Unzipping_L_Close_R_Distant.wav,"akg,bag,mono,case,zipper,wav,studio,unzip,foley,channel,fostex,zipping,backpack,unprocessed,unzipping,zip,close,dual,perspective,distant,computer,rode,laptop,pov,soft","Unzipping a medium sized soft laptop case. Recorded in studio. Unprocessed. The wav file is a dual mono file. Left channel is close perspective, recorded with an AKG C2000B. Right channel is a bit more distant perspective, recorded, not sure, with a Rode NTG1. Both on Fostex FR2-LE.",273341,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\273341.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\273341.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-o.npy,fx-el,0.1762770712375641,fx-a,0.06366240233182907,0.11261466890573502,0.045517731457948685,fx-el,0.1762770712375641,-0.1307593435049057,4,False,fx-ex,-0.0029215291142463684,sp-s,-0.006703834980726242,0.0037823058664798737,-0.05699378624558449,fx-ex,-0.0029215291142463684,-0.05407225713133812,10,False
24840,is-p,3,is,3,timp71_G_p5.flac,"drum,drums,flickr,hit,percussion,timpani","timpano, 71 cm diameter, tuned approximately to G. several hits, from very soft to very loud. played with a yarn mallet, directly in the center of the drum head. samples are a little 'cleaned up' (noise reduction, silence removed, etc.) but otherwise unprocessed.",24840,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\24840.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\24840.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-p.npy,m-sp,0.21015793085098267,fx-n,0.20608487725257874,0.004073053598403931,-0.0005339859053492546,m-sp,0.21015793085098267,-0.2106919139623642,15,False,m-sp,0.3557271957397461,ss-i,0.35547879338264465,0.00024840235710144043,0.1981191635131836,m-sp,0.3557271957397461,-0.1576080322265625,10,False
126430,fx-n,16,fx,3,Rold skov.wav,"animals,birds,breeze,field-recording,fieldrecording,forest,leaf,leafs,nature,rold,rold-forest,rold-skov,skov,trees,wildlife,wind","Recorded a sunny and breezy day in Rold skov, in Denmark. I placed the microphones up on a hill in the forest, so what should have been so far away, just seems too close.... yes i'm talking about traffic. But never the less, i like the trees moving in the wind. Sony HI-MD walkman MZ-NH1 minidisc recorder and two Shure WL183. For a little look at the forest scenery please follow this link: <a href=""http://m.flickr.com/#/photos/pkslot/6066050052/"" rel=""nofollow"">http://m.flickr.com/#/photos/pkslot/6066050052/</a>",126430,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\126430.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\126430.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-n.npy,is-w,0.4081014096736908,fx-m,0.40121662616729736,0.006884783506393433,0.2687632739543915,is-w,0.4081014096736908,-0.13933813571929932,10,False,ss-n,0.140127032995224,is-w,0.09630465507507324,0.04382237792015076,0.08068715780973434,ss-n,0.140127032995224,-0.059439875185489655,5,False
119676,is-w,5,is,4,Baritone eb4 v127.wav,"baritone-sax,jazz,sampled-instruments,sax,saxophone,vst,woodwind",The third of the series of saxophone samples. The format is ready to use in sampletank but obviously can be imported to other samplers. The collection includes multiple articulations for a realistic performance.,119676,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\119676.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\119676.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-w.npy,m-si,0.20301343500614166,fx-a,0.18933166563510895,0.013681769371032715,0.11666817963123322,m-si,0.20301343500614166,-0.08634525537490845,6,False,m-si,0.37470754981040955,m-sp,0.17289870977401733,0.2018088400363922,0.1314816176891327,m-si,0.37470754981040955,-0.24322593212127686,5,False
153941,is-s,4,is,5,Classical-Guitar A#-7 Plucked Non-Vibrato,"multisample,zoom-h2n,non-vibrato,plucked,mezzoforte,a-sharp-7,plucked-string-instrument,chordophone,classical-guitar",This is an Instrumental sample of a Classical-Guitar playing an A-Sharp in the 7th Octave. The attack and sustain of the note is Plucked and Non-Vibrato. The tuning frequency (concert pitch) used is 440 and the dynamic intention is of mezzoforte. This sample belongs to a Multisample pack Orchestral Instrument: Classical-Guitar Instrument: Chordophone Chordophone: Plucked-String-Instrument Note: A# Octave: 7 Concert Pitch: 440Hz Dynamic: mezzoforte Attack: Plucked Sustain: Non-Vibrato Microphone: Zoom-H2N Microphone Setup: XY,153941,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\153941.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\153941.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\is-s.npy,m-si,0.38112401962280273,is-k,0.20948229730129242,0.17164172232151031,0.17173229157924652,m-si,0.38112401962280273,-0.2093917280435562,3,False,m-si,0.3860204219818115,m-sp,0.2913587689399719,0.0946616530418396,0.2564137876033783,m-si,0.3860204219818115,-0.12960663437843323,3,False
40293,m-si,1,m,3,Basse 44.wav,"bass,electric,sample","recording by me for sound example to my student. certainly not the best sample, but for training, it is quiet good. If this one is not exactly what you want listen an other.",40293,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\40293.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\40293.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-si.npy,m-si,0.23902557790279388,m-m,0.17955198884010315,0.059473589062690735,0.23902557790279388,m-m,0.17955198884010315,0.059473589062690735,1,True,m-si,0.10880663990974426,sp-s,0.032808031886816025,0.07599860429763794,0.10880663990974426,sp-s,0.032808031886816025,0.07599860429763794,1,True
74217,fx-n,16,fx,4,090610ek1.wav,"field-recording,lightning,severe,storm,thunder,thunderstorm,weather","Two very close lightning strikes recorded by MP3 player in a severe thunderstorm. 10th of June, 2009, Pécel, Hungary.",74217,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\74217.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\74217.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-n.npy,fx-n,0.298715204000473,is-k,0.08745884150266647,0.21125635504722595,0.298715204000473,is-k,0.08745884150266647,0.21125635504722595,1,True,fx-n,0.4688158929347992,ss-i,0.23548462986946106,0.23333126306533813,0.4688158929347992,ss-i,0.23548462986946106,0.23333126306533813,1,True
386297,fx-m,13,fx,4,Pneumatic hammer - Atlas Copco r4n - Start 4,"4bar,80bpm,motor,hammer,air-pressure,pneumatic,pneumatic-tools,atlas-copco,metalwork,tools,labor,work,crafts",Atlas Copco r4n pneumatic hammer started four times and it sounds mellow. Recorded in 24-bit 96kHz with a Tascam DR-40 and a Sony ECM-NV1. For details on SOW: Blacksmith ed1 sound pack see: www.oree.storijapan.net/praxis/sound-of-work,386297,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\386297.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\386297.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\fx-m.npy,m-sp,0.1405337154865265,is-p,0.01842564344406128,0.12210807204246521,-0.05185921490192413,m-sp,0.1405337154865265,-0.19239293038845062,11,False,is-p,0.0036338469944894314,m-sp,-0.011046180501580238,0.014680027961730957,-0.10858595371246338,is-p,0.0036338469944894314,-0.11221980303525925,8,False
216811,m-sp,0,m,4,cloudcycle.stratus-hh.loop.5-87bpm,"loop,drum-loop,beat","hihat fx loop - 87 bpm <a href=""http://cloudcycle.net"" rel=""nofollow"">http://cloudcycle.net</a>",216811,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_audio_embeddings\216811.npy,c:\Users\solok\Desktop\Dcase baseline\data\features\clap_text_embeddings\216811.npy,c:\Users\solok\Desktop\Dcase baseline\data\class_embedding\m-sp.npy,sp-p,0.12541794776916504,m-sp,0.0625508725643158,0.06286707520484924,0.0625508725643158,sp-p,0.12541794776916504,-0.06286707520484924,2,False,is-p,0.12277532368898392,m-m,0.036436401307582855,0.08633892238140106,0.035525694489479065,is-p,0.12277532368898392,-0.08724962919950485,3,False
